,dateRep,countriesAndTerritories,cases,deaths
2453,10/08/2021,Greece,2593,22
2454,09/08/2021,Greece,1850,17
2455,08/08/2021,Greece,2746,10
2456,07/08/2021,Greece,2924,22
2457,06/08/2021,Greece,2787,13
2458,05/08/2021,Greece,2855,16
2459,04/08/2021,Greece,3969,14
2460,03/08/2021,Greece,2154,8
2461,02/08/2021,Greece,1603,10
2462,01/08/2021,Greece,2752,17
2463,31/07/2021,Greece,2843,13
2464,30/07/2021,Greece,2694,9
2465,29/07/2021,Greece,2870,15
2466,28/07/2021,Greece,4170,8
2467,27/07/2021,Greece,2056,5
2468,26/07/2021,Greece,1553,8
2469,25/07/2021,Greece,2472,8
2470,24/07/2021,Greece,2852,7
2471,23/07/2021,Greece,2601,5
2472,22/07/2021,Greece,2968,3
2473,21/07/2021,Greece,4327,9
2474,20/07/2021,Greece,1834,8
2475,19/07/2021,Greece,1558,10
2476,18/07/2021,Greece,2554,7
2477,17/07/2021,Greece,2688,14
2478,16/07/2021,Greece,2794,6
2479,15/07/2021,Greece,2935,7
2480,14/07/2021,Greece,3911,4
2481,13/07/2021,Greece,2063,10
2482,12/07/2021,Greece,1464,5
2483,11/07/2021,Greece,2327,2
2484,10/07/2021,Greece,1997,12
2485,09/07/2021,Greece,2061,10
2486,08/07/2021,Greece,1816,9
2487,07/07/2021,Greece,2181,11
2488,06/07/2021,Greece,999,6
2489,05/07/2021,Greece,617,6
2490,04/07/2021,Greece,1182,9
2491,03/07/2021,Greece,980,12
2492,02/07/2021,Greece,729,4
2493,01/07/2021,Greece,627,11
2494,30/06/2021,Greece,563,13
2495,29/06/2021,Greece,361,18
2496,28/06/2021,Greece,235,18
2497,27/06/2021,Greece,375,12
2498,26/06/2021,Greece,386,21
2499,25/06/2021,Greece,454,18
2500,24/06/2021,Greece,512,14
2501,23/06/2021,Greece,395,16
2502,22/06/2021,Greece,206,17
2503,21/06/2021,Greece,247,14
2504,20/06/2021,Greece,389,20
2505,19/06/2021,Greece,453,20
2506,18/06/2021,Greece,512,16
2507,17/06/2021,Greece,546,13
2508,16/06/2021,Greece,794,22
2509,15/06/2021,Greece,468,21
2510,14/06/2021,Greece,297,17
2511,13/06/2021,Greece,682,24
2512,12/06/2021,Greece,784,11
2513,11/06/2021,Greece,750,24
2514,10/06/2021,Greece,886,15
2515,09/06/2021,Greece,1368,30
2516,08/06/2021,Greece,798,24
2517,07/06/2021,Greece,579,24
2518,06/06/2021,Greece,932,35
2519,05/06/2021,Greece,1106,34
2520,04/06/2021,Greece,1209,39
2521,03/06/2021,Greece,1379,23
2522,02/06/2021,Greece,1857,27
2523,01/06/2021,Greece,1005,41
2524,31/05/2021,Greece,906,30
2525,30/05/2021,Greece,1497,29
2526,29/05/2021,Greece,1928,40
2527,28/05/2021,Greece,1876,39
2528,27/05/2021,Greece,1511,44
2529,26/05/2021,Greece,2402,50
2530,25/05/2021,Greece,1377,50
2531,24/05/2021,Greece,875,38
2532,23/05/2021,Greece,1503,37
2533,22/05/2021,Greece,1982,56
2534,21/05/2021,Greece,1886,54
2535,20/05/2021,Greece,2292,53
2536,19/05/2021,Greece,2781,63
2537,18/05/2021,Greece,1395,56
2538,17/05/2021,Greece,1259,50
2539,16/05/2021,Greece,1950,43
2540,15/05/2021,Greece,2188,56
2541,14/05/2021,Greece,2139,55
2542,13/05/2021,Greece,2478,70
2543,12/05/2021,Greece,3172,52
2544,11/05/2021,Greece,1900,60
2545,10/05/2021,Greece,1427,51
2546,09/05/2021,Greece,2461,68
2547,08/05/2021,Greece,2671,63
2548,07/05/2021,Greece,3418,83
2549,06/05/2021,Greece,2091,96
2550,05/05/2021,Greece,1368,81
2551,04/05/2021,Greece,2146,134
2552,03/05/2021,Greece,0,0
2553,02/05/2021,Greece,1389,72
2554,01/05/2021,Greece,2125,66
2555,30/04/2021,Greece,2415,73
2556,29/04/2021,Greece,2770,63
2557,28/04/2021,Greece,3287,92
2558,27/04/2021,Greece,1307,80
2559,26/04/2021,Greece,1399,57
2560,25/04/2021,Greece,2596,86
2561,24/04/2021,Greece,2739,76
2562,23/04/2021,Greece,2756,75
2563,22/04/2021,Greece,3010,86
2564,21/04/2021,Greece,3750,87
2565,20/04/2021,Greece,1606,78
2566,19/04/2021,Greece,1829,65
2567,18/04/2021,Greece,2411,67
2568,17/04/2021,Greece,3027,91
2569,16/04/2021,Greece,3822,104
2570,15/04/2021,Greece,3081,81
2571,14/04/2021,Greece,4017,93
2572,13/04/2021,Greece,1606,76
2573,12/04/2021,Greece,1717,52
2574,11/04/2021,Greece,2799,75
2575,10/04/2021,Greece,2734,78
2576,09/04/2021,Greece,3215,73
2577,08/04/2021,Greece,3445,75
2578,07/04/2021,Greece,4293,79
2579,06/04/2021,Greece,1863,73
2580,05/04/2021,Greece,1955,78
2581,04/04/2021,Greece,3229,70
2582,03/04/2021,Greece,3058,72
2583,02/04/2021,Greece,3483,67
2584,01/04/2021,Greece,3612,76
2585,31/03/2021,Greece,4322,72
2586,30/03/2021,Greece,1724,65
2587,29/03/2021,Greece,1441,54
2588,28/03/2021,Greece,3132,72
2589,27/03/2021,Greece,1466,53
2590,26/03/2021,Greece,2587,52
2591,25/03/2021,Greece,3058,67
2592,24/03/2021,Greece,3517,51
2593,23/03/2021,Greece,1705,69
2594,22/03/2021,Greece,2614,41
2595,21/03/2021,Greece,1432,60
2596,20/03/2021,Greece,2762,64
2597,19/03/2021,Greece,3070,45
2598,18/03/2021,Greece,3458,56
2599,17/03/2021,Greece,1508,59
2600,16/03/2021,Greece,1134,46
2601,15/03/2021,Greece,1626,53
2602,14/03/2021,Greece,2503,52
2603,13/03/2021,Greece,2357,49
2604,12/03/2021,Greece,2570,51
2605,11/03/2021,Greece,2629,43
2606,10/03/2021,Greece,3181,46
2607,09/03/2021,Greece,1161,39
2608,08/03/2021,Greece,1142,53
2609,07/03/2021,Greece,2301,41
2610,06/03/2021,Greece,2181,32
2611,05/03/2021,Greece,2217,35
2612,04/03/2021,Greece,2697,40
2613,03/03/2021,Greece,2312,23
2614,02/03/2021,Greece,1170,30
2615,01/03/2021,Greece,191100,6504
2616,04/10/2021,Hungary,1492,31
2617,03/10/2021,Hungary,0,0
2618,02/10/2021,Hungary,0,0
2619,01/10/2021,Hungary,679,9
2620,30/09/2021,Hungary,633,5
2621,29/09/2021,Hungary,546,6
2622,28/09/2021,Hungary,265,8
2623,27/09/2021,Hungary,1183,20
2624,26/09/2021,Hungary,0,0
2625,25/09/2021,Hungary,0,0
2626,24/09/2021,Hungary,531,6
2627,23/09/2021,Hungary,526,2
2628,22/09/2021,Hungary,501,2
2629,21/09/2021,Hungary,289,5
2630,20/09/2021,Hungary,1072,13
2631,19/09/2021,Hungary,0,0
2632,18/09/2021,Hungary,0,0
2633,17/09/2021,Hungary,479,5
2634,16/09/2021,Hungary,458,4
2635,15/09/2021,Hungary,371,12
2636,14/09/2021,Hungary,246,13
2637,13/09/2021,Hungary,873,3
2638,12/09/2021,Hungary,0,0
2639,11/09/2021,Hungary,0,0
2640,10/09/2021,Hungary,323,6
2641,09/09/2021,Hungary,345,3
2642,08/09/2021,Hungary,246,3
2643,07/09/2021,Hungary,130,4
2644,06/09/2021,Hungary,648,9
2645,05/09/2021,Hungary,0,0
2646,04/09/2021,Hungary,0,0
2647,03/09/2021,Hungary,247,1
2648,02/09/2021,Hungary,262,1
2649,01/09/2021,Hungary,194,1
2650,31/08/2021,Hungary,110,1
2651,30/08/2021,Hungary,521,0
2652,29/08/2021,Hungary,0,0
2653,28/08/2021,Hungary,0,0
2654,27/08/2021,Hungary,189,1
2655,26/08/2021,Hungary,180,1
2656,25/08/2021,Hungary,134,1
2657,24/08/2021,Hungary,82,2
2658,23/08/2021,Hungary,340,6
2659,22/08/2021,Hungary,0,0
2660,21/08/2021,Hungary,0,0
2661,20/08/2021,Hungary,0,0
2662,19/08/2021,Hungary,123,1
2663,18/08/2021,Hungary,109,3
2664,17/08/2021,Hungary,45,1
2665,16/08/2021,Hungary,188,3
2666,15/08/2021,Hungary,0,0
2667,14/08/2021,Hungary,0,0
2668,13/08/2021,Hungary,104,1
2669,12/08/2021,Hungary,86,0
2670,11/08/2021,Hungary,80,0
2671,10/08/2021,Hungary,35,0
2672,09/08/2021,Hungary,156,4
2673,08/08/2021,Hungary,0,0
2674,07/08/2021,Hungary,0,0
2675,06/08/2021,Hungary,52,1
2676,05/08/2021,Hungary,72,0
2677,04/08/2021,Hungary,59,3
2678,03/08/2021,Hungary,26,2
2679,02/08/2021,Hungary,155,1
2680,01/08/2021,Hungary,0,0
2681,31/07/2021,Hungary,0,0
2682,30/07/2021,Hungary,64,1
2683,29/07/2021,Hungary,65,0
2684,28/07/2021,Hungary,74,4
2685,27/07/2021,Hungary,26,1
2686,26/07/2021,Hungary,161,0
2687,25/07/2021,Hungary,0,0
2688,24/07/2021,Hungary,0,0
2689,23/07/2021,Hungary,85,0
2690,22/07/2021,Hungary,71,1
2691,21/07/2021,Hungary,56,0
2692,20/07/2021,Hungary,25,2
2693,19/07/2021,Hungary,139,2
2694,18/07/2021,Hungary,0,0
2695,17/07/2021,Hungary,0,0
2696,16/07/2021,Hungary,64,2
2697,15/07/2021,Hungary,49,0
2698,14/07/2021,Hungary,56,3
2699,13/07/2021,Hungary,17,3
2700,12/07/2021,Hungary,102,3
2701,11/07/2021,Hungary,0,0
2702,10/07/2021,Hungary,0,0
2703,09/07/2021,Hungary,44,0
2704,08/07/2021,Hungary,55,5
2705,07/07/2021,Hungary,44,1
2706,06/07/2021,Hungary,32,2
2707,05/07/2021,Hungary,65,4
2708,04/07/2021,Hungary,0,0
2709,03/07/2021,Hungary,0,0
2710,02/07/2021,Hungary,37,0
2711,01/07/2021,Hungary,32,0
2712,30/06/2021,Hungary,52,1
2713,29/06/2021,Hungary,34,2
2714,28/06/2021,Hungary,132,9
2715,27/06/2021,Hungary,0,0
2716,26/06/2021,Hungary,0,0
2717,25/06/2021,Hungary,66,8
2718,24/06/2021,Hungary,69,1
2719,23/06/2021,Hungary,91,8
2720,22/06/2021,Hungary,54,4
2721,21/06/2021,Hungary,202,9
2722,20/06/2021,Hungary,0,0
2723,19/06/2021,Hungary,0,0
2724,18/06/2021,Hungary,106,2
2725,17/06/2021,Hungary,113,4
2726,16/06/2021,Hungary,107,9
2727,15/06/2021,Hungary,57,10
2728,14/06/2021,Hungary,255,21
2729,13/06/2021,Hungary,0,0
2730,12/06/2021,Hungary,0,0
2731,11/06/2021,Hungary,199,8
2732,10/06/2021,Hungary,206,7
2733,09/06/2021,Hungary,179,6
2734,08/06/2021,Hungary,117,17
2735,07/06/2021,Hungary,81,12
2736,06/06/2021,Hungary,137,12
2737,05/06/2021,Hungary,300,24
2738,04/06/2021,Hungary,269,26
2739,03/06/2021,Hungary,315,18
2740,02/06/2021,Hungary,275,13
2741,01/06/2021,Hungary,174,28
2742,31/05/2021,Hungary,156,5
2743,30/05/2021,Hungary,350,19
2744,29/05/2021,Hungary,465,27
2745,28/05/2021,Hungary,448,28
2746,27/05/2021,Hungary,396,32
2747,26/05/2021,Hungary,213,41
2748,25/05/2021,Hungary,164,21
2749,24/05/2021,Hungary,258,41
2750,23/05/2021,Hungary,416,44
2751,22/05/2021,Hungary,647,48
2752,21/05/2021,Hungary,657,47
2753,20/05/2021,Hungary,780,51
2754,19/05/2021,Hungary,633,52
2755,18/05/2021,Hungary,382,64
2756,17/05/2021,Hungary,426,38
2757,16/05/2021,Hungary,718,61
2758,15/05/2021,Hungary,1039,73
2759,14/05/2021,Hungary,1190,71
2760,13/05/2021,Hungary,1416,82
2761,12/05/2021,Hungary,905,96
2762,11/05/2021,Hungary,493,99
2763,10/05/2021,Hungary,677,91
2764,09/05/2021,Hungary,1145,98
2765,08/05/2021,Hungary,1376,101
2766,07/05/2021,Hungary,1541,106
2767,06/05/2021,Hungary,1680,124
2768,05/05/2021,Hungary,1130,128
2769,04/05/2021,Hungary,726,137
2770,03/05/2021,Hungary,1219,106
2771,02/05/2021,Hungary,1593,101
2772,01/05/2021,Hungary,1951,161
2773,30/04/2021,Hungary,2365,182
2774,29/04/2021,Hungary,2584,186
2775,28/04/2021,Hungary,1692,188
2776,27/04/2021,Hungary,1253,183
2777,26/04/2021,Hungary,1936,176
2778,25/04/2021,Hungary,2328,205
2779,24/04/2021,Hungary,2796,212
2780,23/04/2021,Hungary,3427,207
2781,22/04/2021,Hungary,3607,214
2782,21/04/2021,Hungary,2527,207
2783,20/04/2021,Hungary,1645,199
2784,19/04/2021,Hungary,2680,197
2785,18/04/2021,Hungary,3706,205
2786,17/04/2021,Hungary,4604,217
2787,16/04/2021,Hungary,5216,241
2788,15/04/2021,Hungary,5307,256
2789,14/04/2021,Hungary,3597,285
2790,13/04/2021,Hungary,2837,272
2791,12/04/2021,Hungary,5077,291
2792,11/04/2021,Hungary,6296,206
2793,10/04/2021,Hungary,8053,245
2794,09/04/2021,Hungary,7325,285
2795,08/04/2021,Hungary,4814,272
2796,07/04/2021,Hungary,1933,311
2797,06/04/2021,Hungary,1890,170
2798,05/04/2021,Hungary,3874,213
2799,04/04/2021,Hungary,6566,211
2800,03/04/2021,Hungary,8637,242
2801,02/04/2021,Hungary,9055,267
2802,01/04/2021,Hungary,9288,258
2803,31/03/2021,Hungary,6700,302
2804,30/03/2021,Hungary,4609,274
2805,29/03/2021,Hungary,7263,189
2806,28/03/2021,Hungary,9082,220
2807,27/03/2021,Hungary,10167,253
2808,26/03/2021,Hungary,11265,275
2809,25/03/2021,Hungary,9637,272
2810,24/03/2021,Hungary,7587,249
2811,23/03/2021,Hungary,5481,252
2812,22/03/2021,Hungary,9046,189
2813,21/03/2021,Hungary,10625,194
2814,20/03/2021,Hungary,11132,227
2815,19/03/2021,Hungary,10759,213
2816,18/03/2021,Hungary,6502,207
2817,17/03/2021,Hungary,3456,195
2818,16/03/2021,Hungary,4926,143
2819,15/03/2021,Hungary,7706,131
2820,14/03/2021,Hungary,8863,162
2821,13/03/2021,Hungary,9444,163
2822,12/03/2021,Hungary,9011,130
2823,11/03/2021,Hungary,8312,172
2824,10/03/2021,Hungary,5653,179
2825,09/03/2021,Hungary,6494,158
2826,08/03/2021,Hungary,2696,115
2827,07/03/2021,Hungary,6201,108
2828,06/03/2021,Hungary,7269,146
2829,05/03/2021,Hungary,6369,143
2830,04/03/2021,Hungary,6278,152
2831,03/03/2021,Hungary,4211,136
2832,02/03/2021,Hungary,2764,130
2833,01/03/2021,Hungary,432925,15058
2834,04/10/2021,Iceland,0,0
2835,03/10/2021,Iceland,0,0
2836,02/10/2021,Iceland,38,0
2837,01/10/2021,Iceland,20,0
2838,30/09/2021,Iceland,21,0
2839,29/09/2021,Iceland,38,0
2840,28/09/2021,Iceland,90,0
2841,27/09/2021,Iceland,0,0
2842,26/09/2021,Iceland,0,0
2843,25/09/2021,Iceland,38,0
2844,24/09/2021,Iceland,36,0
2845,23/09/2021,Iceland,40,0
2846,22/09/2021,Iceland,47,0
2847,21/09/2021,Iceland,67,0
2848,20/09/2021,Iceland,0,0
2849,19/09/2021,Iceland,0,0
2850,18/09/2021,Iceland,27,0
2851,17/09/2021,Iceland,39,0
2852,16/09/2021,Iceland,31,0
2853,15/09/2021,Iceland,28,0
2854,14/09/2021,Iceland,32,0
2855,13/09/2021,Iceland,13,0
2856,12/09/2021,Iceland,35,0
2857,11/09/2021,Iceland,26,0
2858,10/09/2021,Iceland,43,0
2859,09/09/2021,Iceland,40,0
2860,08/09/2021,Iceland,27,0
2861,07/09/2021,Iceland,31,0
2862,06/09/2021,Iceland,22,0
2863,05/09/2021,Iceland,54,0
2864,04/09/2021,Iceland,44,0
2865,03/09/2021,Iceland,56,0
2866,02/09/2021,Iceland,67,0
2867,01/09/2021,Iceland,84,0
2868,31/08/2021,Iceland,47,0
2869,30/08/2021,Iceland,53,1
2870,29/08/2021,Iceland,91,0
2871,28/08/2021,Iceland,71,1
2872,27/08/2021,Iceland,102,1
2873,26/08/2021,Iceland,87,0
2874,25/08/2021,Iceland,77,0
2875,24/08/2021,Iceland,62,0
2876,23/08/2021,Iceland,62,0
2877,22/08/2021,Iceland,73,0
2878,21/08/2021,Iceland,64,0
2879,20/08/2021,Iceland,104,0
2880,19/08/2021,Iceland,130,0
2881,18/08/2021,Iceland,104,0
2882,17/08/2021,Iceland,56,0
2883,16/08/2021,Iceland,64,0
2884,15/08/2021,Iceland,82,0
2885,14/08/2021,Iceland,130,0
2886,13/08/2021,Iceland,120,0
2887,12/08/2021,Iceland,170,0
2888,11/08/2021,Iceland,56,0
2889,10/08/2021,Iceland,107,0
2890,09/08/2021,Iceland,55,0
2891,08/08/2021,Iceland,125,0
2892,07/08/2021,Iceland,105,0
2893,06/08/2021,Iceland,155,0
2894,05/08/2021,Iceland,120,0
2895,04/08/2021,Iceland,111,0
2896,03/08/2021,Iceland,71,0
2897,02/08/2021,Iceland,92,0
2898,01/08/2021,Iceland,158,0
2899,31/07/2021,Iceland,125,0
2900,30/07/2021,Iceland,131,0
2901,29/07/2021,Iceland,117,0
2902,28/07/2021,Iceland,124,0
2903,27/07/2021,Iceland,71,0
2904,26/07/2021,Iceland,85,0
2905,25/07/2021,Iceland,94,0
2906,24/07/2021,Iceland,87,0
2907,23/07/2021,Iceland,70,0
2908,22/07/2021,Iceland,65,0
2909,21/07/2021,Iceland,114,0
2910,20/07/2021,Iceland,0,0
2911,19/07/2021,Iceland,0,0
2912,18/07/2021,Iceland,0,0
2913,17/07/2021,Iceland,0,0
2914,16/07/2021,Iceland,43,0
2915,15/07/2021,Iceland,0,0
2916,14/07/2021,Iceland,0,0
2917,13/07/2021,Iceland,0,0
2918,12/07/2021,Iceland,0,0
2919,11/07/2021,Iceland,0,0
2920,10/07/2021,Iceland,0,0
2921,09/07/2021,Iceland,11,0
2922,08/07/2021,Iceland,0,0
2923,07/07/2021,Iceland,0,0
2924,06/07/2021,Iceland,10,0
2925,05/07/2021,Iceland,0,0
2926,04/07/2021,Iceland,0,0
2927,03/07/2021,Iceland,0,0
2928,02/07/2021,Iceland,5,0
2929,01/07/2021,Iceland,0,0
2930,30/06/2021,Iceland,0,0
2931,29/06/2021,Iceland,12,0
2932,28/06/2021,Iceland,0,0
2933,27/06/2021,Iceland,0,0
2934,26/06/2021,Iceland,0,0
2935,25/06/2021,Iceland,7,0
2936,24/06/2021,Iceland,0,0
2937,23/06/2021,Iceland,0,0
2938,22/06/2021,Iceland,3,0
2939,21/06/2021,Iceland,0,0
2940,20/06/2021,Iceland,0,0
2941,19/06/2021,Iceland,5,0
2942,18/06/2021,Iceland,0,0
2943,17/06/2021,Iceland,0,0
2944,16/06/2021,Iceland,1,0
2945,15/06/2021,Iceland,5,0
2946,14/06/2021,Iceland,0,0
2947,13/06/2021,Iceland,0,0
2948,12/06/2021,Iceland,0,0
2949,11/06/2021,Iceland,0,0
2950,10/06/2021,Iceland,4,0
2951,09/06/2021,Iceland,0,0
2952,08/06/2021,Iceland,8,0
2953,07/06/2021,Iceland,0,0
2954,06/06/2021,Iceland,0,0
2955,05/06/2021,Iceland,7,0
2956,04/06/2021,Iceland,2,0
2957,03/06/2021,Iceland,5,0
2958,02/06/2021,Iceland,4,0
2959,01/06/2021,Iceland,10,0
2960,31/05/2021,Iceland,0,0
2961,30/05/2021,Iceland,0,0
2962,29/05/2021,Iceland,5,0
2963,28/05/2021,Iceland,7,0
2964,27/05/2021,Iceland,4,0
2965,26/05/2021,Iceland,4,1
2966,25/05/2021,Iceland,0,0
2967,24/05/2021,Iceland,0,0
2968,23/05/2021,Iceland,0,0
2969,22/05/2021,Iceland,1,0
2970,21/05/2021,Iceland,4,0
2971,20/05/2021,Iceland,2,0
2972,19/05/2021,Iceland,1,0
2973,18/05/2021,Iceland,11,0
2974,17/05/2021,Iceland,0,0
2975,16/05/2021,Iceland,0,0
2976,15/05/2021,Iceland,11,0
2977,14/05/2021,Iceland,0,0
2978,13/05/2021,Iceland,4,0
2979,12/05/2021,Iceland,3,0
2980,11/05/2021,Iceland,13,0
2981,10/05/2021,Iceland,0,0
2982,09/05/2021,Iceland,0,0
2983,08/05/2021,Iceland,6,0
2984,07/05/2021,Iceland,3,0
2985,06/05/2021,Iceland,6,0
2986,05/05/2021,Iceland,8,0
2987,04/05/2021,Iceland,11,0
2988,03/05/2021,Iceland,0,0
2989,02/05/2021,Iceland,0,0
2990,01/05/2021,Iceland,6,0
2991,30/04/2021,Iceland,10,0
2992,29/04/2021,Iceland,9,0
2993,28/04/2021,Iceland,18,0
2994,27/04/2021,Iceland,39,0
2995,26/04/2021,Iceland,0,0
2996,25/04/2021,Iceland,0,0
2997,24/04/2021,Iceland,11,0
2998,23/04/2021,Iceland,17,0
2999,22/04/2021,Iceland,12,0
3000,21/04/2021,Iceland,21,0
3001,20/04/2021,Iceland,43,0
3002,19/04/2021,Iceland,0,0
3003,18/04/2021,Iceland,0,0
3004,17/04/2021,Iceland,7,0
3005,16/04/2021,Iceland,4,0
3006,15/04/2021,Iceland,1,0
3007,14/04/2021,Iceland,7,0
3008,13/04/2021,Iceland,9,0
3009,12/04/2021,Iceland,0,0
3010,11/04/2021,Iceland,0,0
3011,10/04/2021,Iceland,2,0
3012,09/04/2021,Iceland,5,0
3013,08/04/2021,Iceland,10,0
3014,07/04/2021,Iceland,16,0
3015,06/04/2021,Iceland,0,0
3016,05/04/2021,Iceland,0,0
3017,04/04/2021,Iceland,20,0
3018,03/04/2021,Iceland,0,0
3019,02/04/2021,Iceland,0,0
3020,01/04/2021,Iceland,11,0
3021,31/03/2021,Iceland,11,0
3022,30/03/2021,Iceland,20,0
3023,29/03/2021,Iceland,0,0
3024,28/03/2021,Iceland,0,0
3025,27/03/2021,Iceland,5,0
3026,26/03/2021,Iceland,14,0
3027,25/03/2021,Iceland,22,0
3028,24/03/2021,Iceland,3,0
3029,23/03/2021,Iceland,22,0
3030,22/03/2021,Iceland,0,0
3031,21/03/2021,Iceland,0,0
3032,20/03/2021,Iceland,6,0
3033,19/03/2021,Iceland,2,0
3034,18/03/2021,Iceland,2,0
3035,17/03/2021,Iceland,4,0
3036,16/03/2021,Iceland,11,0
3037,15/03/2021,Iceland,0,0
3038,14/03/2021,Iceland,0,0
3039,13/03/2021,Iceland,2,0
3040,12/03/2021,Iceland,1,0
3041,11/03/2021,Iceland,2,0
3042,10/03/2021,Iceland,3,0
3043,09/03/2021,Iceland,5,0
3044,08/03/2021,Iceland,0,0
3045,07/03/2021,Iceland,0,0
3046,06/03/2021,Iceland,1,0
3047,05/03/2021,Iceland,0,0
3048,04/03/2021,Iceland,3,0
3049,03/03/2021,Iceland,1,0
3050,02/03/2021,Iceland,5,0
3051,01/03/2021,Iceland,6049,29
3052,04/10/2021,Ireland,1051,0
3053,03/10/2021,Ireland,1586,0
3054,02/10/2021,Ireland,1057,0
3055,01/10/2021,Ireland,1267,0
3056,30/09/2021,Ireland,1447,40
3057,29/09/2021,Ireland,1497,0
3058,28/09/2021,Ireland,1044,0
3059,27/09/2021,Ireland,1459,0
3060,26/09/2021,Ireland,1335,0
3061,25/09/2021,Ireland,1163,0
3062,24/09/2021,Ireland,1354,0
3063,23/09/2021,Ireland,1429,30
3064,22/09/2021,Ireland,1420,0
3065,21/09/2021,Ireland,1150,0
3066,20/09/2021,Ireland,1224,0
3067,19/09/2021,Ireland,1456,0
3068,18/09/2021,Ireland,1386,0
3069,17/09/2021,Ireland,1408,0
3070,16/09/2021,Ireland,1181,24
3071,15/09/2021,Ireland,1176,0
3072,14/09/2021,Ireland,877,0
3073,13/09/2021,Ireland,1346,0
3074,12/09/2021,Ireland,1466,0
3075,11/09/2021,Ireland,1619,0
3076,10/09/2021,Ireland,1271,0
3077,09/09/2021,Ireland,1537,43
3078,08/09/2021,Ireland,1465,0
3079,07/09/2021,Ireland,1136,0
3080,06/09/2021,Ireland,1180,0
3081,05/09/2021,Ireland,1703,0
3082,04/09/2021,Ireland,1413,0
3083,03/09/2021,Ireland,1747,0
3084,02/09/2021,Ireland,1706,20
3085,01/09/2021,Ireland,1533,0
3086,31/08/2021,Ireland,1007,0
3087,30/08/2021,Ireland,1466,0
3088,29/08/2021,Ireland,2060,0
3089,28/08/2021,Ireland,1792,0
3090,27/08/2021,Ireland,2040,0
3091,26/08/2021,Ireland,1219,18
3092,25/08/2021,Ireland,1458,0
3093,24/08/2021,Ireland,1206,0
3094,23/08/2021,Ireland,1741,0
3095,22/08/2021,Ireland,3033,0
3096,21/08/2021,Ireland,1487,0
3097,20/08/2021,Ireland,1763,0
3098,19/08/2021,Ireland,2118,15
3099,18/08/2021,Ireland,1377,0
3100,17/08/2021,Ireland,1180,0
3101,16/08/2021,Ireland,1854,0
3102,15/08/2021,Ireland,2037,0
3103,14/08/2021,Ireland,1915,0
3104,13/08/2021,Ireland,2214,0
3105,12/08/2021,Ireland,1219,15
3106,11/08/2021,Ireland,861,0
3107,10/08/2021,Ireland,1370,0
3108,09/08/2021,Ireland,1860,0
3109,08/08/2021,Ireland,1632,0
3110,07/08/2021,Ireland,2939,0
3111,06/08/2021,Ireland,1039,0
3112,05/08/2021,Ireland,453,9
3113,04/08/2021,Ireland,950,0
3114,03/08/2021,Ireland,1150,0
3115,02/08/2021,Ireland,1285,0
3116,01/08/2021,Ireland,1426,0
3117,31/07/2021,Ireland,1493,0
3118,30/07/2021,Ireland,1359,0
